match_id,type,state,game_name,game_mode_title,league_name,season_name,season_state,season_state_title,match_format_description,subtitle,num_of_players,num_of_rounds,start_date,end_date,completed,active,team1_name,team1_code,team1_players,team1_placement,team1_rank,team1_wins,team1_losses,team1_scores,team1_total_score,team1_stakes_placed,team1_stakes_won,team2_name,team2_code,team2_players,team2_placement,team2_rank,team2_wins,team2_losses,team2_scores,team2_total_score,team2_stakes_placed,team2_stakes_won,winner,winner_code,loser,loser_code,score_summary,stakes_open_at,stakes_close_at,has_staking_challenges,has_live_staking,commentator_name,commentator_twitch,commentator_live,slug,share_url
97159,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,2,1,2026-01-15T03:55:00.000Z,2026-01-15T04:17:32.068Z,True,True,Team Darksived,DKS,"Darksived, Gusify",1,2,30,14,R1: 6,6.0,18446996,128701695,Team Phantomz,PHA,"Phantomz, GloCent",-2,2,15,32,R1: 5,5.0,14291952,91461153,Team Darksived,DKS,Team Phantomz,PHA,6.0 - 5.0,2026-01-14T03:55:00.000Z,2026-01-15T03:55:00.000Z,True,True,1v1mebroadcast4,1v1MeSnD,False,bo7-s-d-97159,https://1v1.me/phaS00RGUZb
97158,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,2,1,2026-01-15T03:30:00.000Z,2026-01-15T03:48:32.157Z,True,True,Team PaulEhx,PHX,"PaulEhx, iBuLieVe",1,1,31,15,R1: 6,6.0,20876427,131962413,Team Whiz,WHI,"Whiz, bowlcutmatt",-2,4,25,10,R1: 4,4.0,14325335,98167556,Team PaulEhx,PHX,Team Whiz,WHI,6.0 - 4.0,2026-01-14T03:30:00.000Z,2026-01-15T03:30:00.000Z,True,True,1v1mebroadcast1,1v1MeSnD,False,bo7-s-d-97158,https://1v1.me/WFwqWWOGUZb
96686,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,2,1,2026-01-15T03:05:00.000Z,2026-01-15T03:35:18.446Z,True,True,Team Darksived,DKS,"Darksived, Gusify",-2,2,30,14,R1: 5,5.0,18446996,128701695,Team 2ReaL,2RE,"2ReaL, intechs",1,5,18,11,R1: 6,6.0,12055590,86751184,Team 2ReaL,2RE,Team Darksived,DKS,5.0 - 6.0,2026-01-14T03:05:00.000Z,2026-01-15T03:05:00.000Z,True,True,1v1mebroadcast3,1v1MeSnD,False,bo7-s-d-96686,https://1v1.me/NlhaJqtuPZb
96676,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,2,1,2026-01-15T02:40:00.000Z,2026-01-15T02:57:33.547Z,True,True,Team Equuip,EQP,"Equuip, ImNotEffective",1,16,9,27,R1: 6,6.0,10712681,81850256,Team Whiz,WHI,"Whiz, bowlcutmatt",-2,4,25,10,R1: 2,2.0,14325335,98167556,Team Equuip,EQP,Team Whiz,WHI,6.0 - 2.0,2026-01-14T02:40:00.000Z,2026-01-15T02:40:00.000Z,True,True,1v1mebroadcast4,1v1MeSnD,False,bo7-s-d-96676,https://1v1.me/3ABnZYruPZb
96669,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-15T02:15:00.000Z,2026-01-15T02:50:46.784Z,True,True,Bemo,BEM,Bemo,1,1,49,7,R1: 73,73.0,37958843,128162968,logic_stark,LSK,logic_stark,-2,3,35,29,R1: 46,46.0,20830111,84749836,Bemo,BEM,logic_stark,LSK,73.0 - 46.0,2026-01-14T02:15:00.000Z,2026-01-15T02:15:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-96669,https://1v1.me/X4CqYUruPZb
96662,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-15T01:35:00.000Z,2026-01-15T02:04:09.709Z,True,True,YungLerFlex,YUN,YungLerFlex,-2,10,12,44,R1: 41,41.0,12740167,34041723,Probe,PBE,Probe,1,2,42,9,R1: 60,60.0,25640081,104158743,Probe,PBE,YungLerFlex,YUN,41.0 - 60.0,2026-01-14T01:35:00.000Z,2026-01-15T01:35:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-96662,https://1v1.me/t180XAruPZb
96651,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-15T00:55:00.000Z,2026-01-15T01:30:37.805Z,True,True,itsreallycruz,ITS,itsreallycruz,-2,6,26,30,R1: 54,54.0,17549340,62984147,tigerwoodsville,TIG,tigerwoodsville,1,4,32,24,R1: 76,76.0,22431078,83946115,tigerwoodsville,TIG,itsreallycruz,ITS,54.0 - 76.0,2026-01-14T00:55:00.000Z,2026-01-15T00:55:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-96651,https://1v1.me/9o2djsruPZb
96650,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-15T00:15:00.000Z,2026-01-15T00:50:45.962Z,True,True,Bemo,BEM,Bemo,1,1,49,7,R1: 69,69.0,37958843,128162968,AGRADEAP,AGR,AGRADEAP,-2,8,18,32,R1: 36,36.0,12805975,46615282,Bemo,BEM,AGRADEAP,AGR,69.0 - 36.0,2026-01-14T00:15:00.000Z,2026-01-15T00:15:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-96650,https://1v1.me/xe0GftruPZb
96641,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-14T23:55:00.000Z,2026-01-15T00:34:41.173Z,True,True,helphicks,HEL,helphicks,1,6,24,17,R1: 41,41.0,14883485,63563679,Thatguydj,THA,Thatguydj,-2,16,16,18,R1: 28,28.0,12523618,45723926,helphicks,HEL,Thatguydj,THA,41.0 - 28.0,2026-01-13T23:55:00.000Z,2026-01-14T23:55:00.000Z,True,True,Taylor,1v1MeMadden,False,madden-96641,https://1v1.me/hsQSpSpuPZb
96634,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-14T23:05:00.000Z,2026-01-14T23:50:56.769Z,True,True,MrFootball88,MRF,MrFootball88,-2,14,17,7,R1: 31,31.0,10695143,46361280,Fancy,FAN,Fancy,1,3,31,10,R1: 34,34.0,20746339,85608985,Fancy,FAN,MrFootball88,MRF,31.0 - 34.0,2026-01-13T23:05:00.000Z,2026-01-14T23:05:00.000Z,True,True,Taylor,1v1MeMadden,False,madden-96634,https://1v1.me/mNIMeQpuPZb
96625,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-14T21:55:00.000Z,2026-01-14T22:59:59.345Z,True,True,helphicks,HEL,helphicks,1,6,24,17,R1: 42,42.0,14883485,63563679,Umyp,UMY,Umyp,-2,18,16,32,R1: 34,34.0,14278323,45289202,helphicks,HEL,Umyp,UMY,42.0 - 34.0,2026-01-13T21:55:00.000Z,2026-01-14T21:55:00.000Z,True,True,Taylor,1v1MeMadden,False,madden-96625,https://1v1.me/1HWIsspuPZb
96624,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-14T21:05:00.000Z,2026-01-14T21:51:03.417Z,True,True,Swolosimo,SWO,Swolosimo,-2,15,17,26,R1: 21,21.0,12976471,48918983,Gabagol94,GAB,Gabagol94,1,12,18,8,R1: 31,31.0,11405745,46831559,Gabagol94,GAB,Swolosimo,SWO,21.0 - 31.0,2026-01-13T21:05:00.000Z,2026-01-14T21:05:00.000Z,True,True,Taylor,1v1MeMadden,False,madden-96624,https://1v1.me/cyiBqrpuPZb
96615,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-14T20:15:00.000Z,2026-01-14T20:54:43.466Z,True,True,tricslimeyworm,TRI,tricslimeyworm,1,20,13,33,R1: 17,17.0,13330091,40547415,MrFootball88,MRF,MrFootball88,-2,14,17,7,R1: 14,14.0,10695143,46361280,tricslimeyworm,TRI,MrFootball88,MRF,17.0 - 14.0,2026-01-13T20:15:00.000Z,2026-01-14T20:15:00.000Z,True,True,Taylor,1v1MeMadden,False,madden-96615,https://1v1.me/DFj56EouPZb
96608,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-14T19:25:00.000Z,2026-01-14T20:10:47.205Z,True,True,Drini,DRI,Drini,1,,15,7,R1: 34,34.0,8528748,38079501,Wesley,WES,Wesley,-2,1,34,10,R1: 31,31.0,23052594,87561589,Drini,DRI,Wesley,WES,34.0 - 31.0,2026-01-13T19:25:00.000Z,2026-01-14T19:25:00.000Z,True,True,Taylor,1v1MeMadden,False,madden-96608,https://1v1.me/fa8jVwnuPZb
96738,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 4,regular,S4:WEEK 4,BEST OF 5,BEST OF 5,1,5,2026-01-14T19:00:00.000Z,2026-01-14T19:19:10.322Z,True,True,yoFierce,FIE,Fierce,-2,6,30,25,R1: 0; R2: 0; R3: 2; R4: 1,3.0,19021419,98631202,iDom,DOM,iDom,1,5,35,19,R1: 2; R2: 2; R3: 0; R4: 2,6.0,20584200,108498657,iDom,DOM,yoFierce,FIE,3.0 - 6.0,2026-01-13T19:00:00.000Z,2026-01-14T19:00:00.000Z,True,True,Kailon,1v1MeSF,False,street-fighter-96738,https://1v1.me/dFSUeSwuPZb
96596,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 4,regular,S4:WEEK 4,BEST OF 5,BEST OF 5,1,5,2026-01-14T18:35:00.000Z,2026-01-14T18:58:05.052Z,True,True,PunkDaGod,PDG,PunkDaGod,1,3,41,7,R3: 1; R1: 2; R2: 1; R4: 2; R5: 2,8.0,24776978,119942194,MrMorton,MRM,MrMorton,-2,9,23,63,R3: 2; R1: 0; R2: 2; R4: 0; R5: 0,4.0,22059066,88505009,PunkDaGod,PDG,MrMorton,MRM,8.0 - 4.0,2026-01-13T18:35:00.000Z,2026-01-14T18:35:00.000Z,True,True,Kailon,1v1MeSF,False,street-fighter-96596,https://1v1.me/BQ9F9MmuPZb
96597,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 4,regular,S4:WEEK 4,BEST OF 5,BEST OF 5,1,5,2026-01-14T18:10:00.000Z,2026-01-14T18:37:14.641Z,True,True,Naji2212,NJI,Naji2212,1,10,21,22,R1: 2; R2: 0; R3: 1; R4: 2; R5: 2,7.0,15300348,70712602,COMPLEX90,CPX,COMPLEX90,-2,11,21,23,R1: 1; R2: 2; R3: 2; R4: 0; R5: 1,6.0,15104683,69528482,Naji2212,NJI,COMPLEX90,CPX,7.0 - 6.0,2026-01-13T18:10:00.000Z,2026-01-14T18:10:00.000Z,True,True,Kailon,1v1MeSF,False,street-fighter-96597,https://1v1.me/5aWKeNmuPZb
96894,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 4,regular,S4:WEEK 4,BEST OF 5,BEST OF 5,1,5,2026-01-14T17:45:00.000Z,2026-01-14T18:05:31.107Z,True,True,NuckleDu,NUC,NuckleDu,1,1,52,7,R1: 2; R2: 2; R3: 1; R4: 1; R5: 2,8.0,30218906,156126637,Thunder,THU,Thunder,-2,2,45,29,R1: 1; R2: 0; R3: 2; R4: 2; R5: 0,5.0,29463419,138227994,NuckleDu,NUC,Thunder,THU,8.0 - 5.0,2026-01-13T17:45:00.000Z,2026-01-14T17:45:00.000Z,True,True,Kailon,1v1MeSF,False,street-fighter-96894,https://1v1.me/DvVVpUZnSZb
96587,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 4,regular,S4:WEEK 4,BEST OF 5,BEST OF 5,1,5,2026-01-14T17:20:00.000Z,2026-01-14T17:33:24.446Z,True,True,BreezyMan,BRZ,BreezyMan,-2,13,12,33,R1: 0; R2: 0; R3: 0,0.0,9515254,41825130,Deznere,DEZ,Deznere,1,8,24,39,R1: 2; R2: 2; R3: 2,6.0,18074307,84210338,Deznere,DEZ,BreezyMan,BRZ,0.0 - 6.0,2026-01-13T17:20:00.000Z,2026-01-14T17:20:00.000Z,True,True,Kailon,1v1MeSF,False,street-fighter-96587,https://1v1.me/QScIGMmuPZb
96579,MatchEvent,completed,Street Fighter,Street Fighter,Street Fighter,Season 4,regular,S4:WEEK 4,BEST OF 5,BEST OF 5,1,5,2026-01-14T16:55:00.000Z,2026-01-14T17:07:31.367Z,True,True,Thunder,THU,Thunder,-2,2,45,29,R1: 0; R2: 0; R3: 1,1.0,29463419,138227994,PunkDaGod,PDG,PunkDaGod,1,3,41,7,R2: 2; R1: 2; R3: 2,6.0,24776978,119942194,PunkDaGod,PDG,Thunder,THU,1.0 - 6.0,2026-01-13T16:55:00.000Z,2026-01-14T16:55:00.000Z,True,True,Kailon,1v1MeSF,False,street-fighter-96579,https://1v1.me/5snq4nmuPZb
96568,MatchEvent,completed,Slope,Slope,Slope,Season 4,regular,S4:WEEK 4,BEST OF 5,BEST OF 5,1,5,2026-01-14T16:30:00.000Z,2026-01-14T16:47:14.673Z,True,True,Yikkers,YIK,Yikkers,1,1,18,3,R1: 38; R3: 174; R2: 191,403.0,4437651,40508904,Soapys,SPY,Soapys,-2,11,2,11,R1: 30; R2: 175; R3: 163,368.0,1048119,4395650,Yikkers,YIK,Soapys,SPY,403.0 - 368.0,2026-01-13T16:30:00.000Z,2026-01-14T16:30:00.000Z,True,True,STAX,1v1meSlope,False,slope-96568,https://1v1.me/SYRH8nmuPZb
96567,MatchEvent,completed,Slope,Slope,Slope,Season 4,regular,S4:WEEK 4,BEST OF 5,BEST OF 5,1,5,2026-01-14T16:05:00.000Z,2026-01-14T16:36:29.564Z,True,True,flxnked,FLX,flxnked,-2,5,8,8,R1: 267; R2: 183; R3: 211; R4: 274,935.0,2299337,18152874,G00se,GSE,G00se,1,4,10,4,R1: 244; R2: 199; R3: 226; R4: 306,975.0,3498325,23006628,G00se,GSE,flxnked,FLX,935.0 - 975.0,2026-01-13T16:05:00.000Z,2026-01-14T16:05:00.000Z,True,True,STAX,1v1meSlope,False,slope-96567,https://1v1.me/1FqJCmmuPZb
96555,MatchEvent,completed,FC,1v1 Regular Teams,FC,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-14T15:40:00.000Z,2026-01-14T16:01:20.308Z,True,True,branladfifa,BRA,branladfifa,1,,7,25,R1: 5,5.0,4536271,19310772,LukeDowning,LUK,LukeDowning,-2,9,18,17,R1: 1,1.0,7283349,44261191,branladfifa,BRA,LukeDowning,LUK,5.0 - 1.0,2026-01-13T15:40:00.000Z,2026-01-14T15:40:00.000Z,True,True,Kailon,1v1MeFC,False,fc-96555,https://1v1.me/FGAC3ZluPZb
96554,MatchEvent,completed,FC,1v1 Regular Teams,FC,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-14T15:15:00.000Z,2026-01-14T15:33:08.254Z,True,True,barksyy7,BAR,barksyy7,-2,13,13,17,R1: 1,1.0,4480734,32423761,MichaelFisherFC,MCF,MichaelFisherFC,1,3,28,11,R1: 7,7.0,9736781,66730855,MichaelFisherFC,MCF,barksyy7,BAR,1.0 - 7.0,2026-01-13T15:15:00.000Z,2026-01-14T15:15:00.000Z,True,True,Kailon,1v1MeFC,False,fc-96554,https://1v1.me/glKXUYluPZb
96538,MatchEvent,completed,FC,1v1 Regular Teams,FC,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-14T14:50:00.000Z,2026-01-14T15:09:34.052Z,True,True,osoflairy,OSO,osoflairy,1,15,12,19,R1: 5,5.0,5750490,30284858,Lyricz30,LCZ,Lyricz30,-2,8,19,21,R1: 4,4.0,8438127,46197923,osoflairy,OSO,Lyricz30,LCZ,5.0 - 4.0,2026-01-13T14:50:00.000Z,2026-01-14T14:50:00.000Z,True,True,Kailon,1v1MeFC,False,fc-96538,https://1v1.me/nFFHBAluPZb
96537,MatchEvent,completed,FC,1v1 Regular Teams,FC,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-14T14:25:00.000Z,2026-01-14T14:44:58.049Z,True,True,MHaywxrd,HAY,MHaywxrd,1,7,20,14,R1: 7,7.0,6833709,48030513,iHasiin,HAS,iHasiin,-2,14,13,30,R1: 2,2.0,6355524,32888851,MHaywxrd,HAY,iHasiin,HAS,7.0 - 2.0,2026-01-13T14:25:00.000Z,2026-01-14T14:25:00.000Z,True,True,Kailon,1v1MeFC,False,fc-96537,https://1v1.me/QL3YcAluPZb
96536,MatchEvent,completed,FC,1v1 Regular Teams,FC,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-14T14:00:00.000Z,2026-01-14T14:20:21.666Z,True,True,VBD,VBD,VBD,-2,10,17,14,R1: 3,3.0,7093595,41252056,EthxnH,ETH,EthxnH,1,1,28,6,R1: 6,6.0,9382803,66117445,EthxnH,ETH,VBD,VBD,3.0 - 6.0,2026-01-13T14:00:00.000Z,2026-01-14T14:00:00.000Z,True,True,Kailon,1v1MeFC,False,fc-96536,https://1v1.me/FTAtzcluPZb
96728,MatchEvent,completed,Counter Strike 2,2v2 S&D,Counter-Strike 2,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,2,1,2026-01-14T06:25:00.000Z,2026-01-14T06:45:11.625Z,True,True,Team Laboom,LBM,"Laboom, no1nxcs2",1,4,26,28,R1: 9,9.0,18502158,139138638,Team Tiski,TIS,"Tiski, FatguyCS2",-2,6,24,42,R1: 5,5.0,21576271,156401621,Team Laboom,LBM,Team Tiski,TIS,9.0 - 5.0,2026-01-13T06:25:00.000Z,2026-01-14T06:25:00.000Z,True,True,Jake,1v1mecs,False,counter-strike-2-96728,https://1v1.me/HovWaxwuPZb
96727,MatchEvent,completed,Counter Strike 2,2v2 S&D,Counter-Strike 2,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,2,1,2026-01-14T06:00:00.000Z,2026-01-14T06:21:34.206Z,True,True,Team Dropcs,DRP,"Dropcs, 2Panic",-2,11,17,16,R1: 5,5.0,10909216,90105826,Team Louie,LOU,"Louie, WumboCS2",1,3,26,10,R1: 9,9.0,15621383,111840378,Team Louie,LOU,Team Dropcs,DRP,5.0 - 9.0,2026-01-13T06:00:00.000Z,2026-01-14T06:00:00.000Z,True,True,Jake,1v1mecs,False,counter-strike-2-96727,https://1v1.me/inuhMrwuPZb
96714,MatchEvent,completed,Counter Strike 2,2v2 S&D,Counter-Strike 2,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,2,1,2026-01-14T05:35:00.000Z,2026-01-14T05:59:00.726Z,True,True,Team Twigs,TWI,"1Shawta, Twigs",-2,15,6,9,R1: 7,7.0,4286740,35824213,Team Louie,LOU,"Louie, WumboCS2",1,3,26,10,R1: 9,9.0,15621383,111840378,Team Louie,LOU,Team Twigs,TWI,7.0 - 9.0,2026-01-13T05:35:00.000Z,2026-01-14T05:35:00.000Z,True,True,Jake,1v1mecs,False,counter-strike-2-96714,https://1v1.me/xnHOsVvuPZb
96926,MatchEvent,completed,Counter Strike 2,2v2 S&D,Counter-Strike 2,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,2,1,2026-01-14T05:10:00.000Z,2026-01-14T05:32:02.703Z,True,True,Team Hambooga,HAM,"Hambooga, SkyeCS2",1,1,38,18,R1: 9,9.0,25385103,165013790,Team Tiski,TIS,"Tiski, FatguyCS2",-2,6,24,42,R1: 6,6.0,21576271,156401621,Team Hambooga,HAM,Team Tiski,TIS,9.0 - 6.0,2026-01-13T05:10:00.000Z,2026-01-14T05:10:00.000Z,True,True,Jake,1v1mecs,False,counter-strike-2-96926,https://1v1.me/FX8zufapSZb
96703,MatchEvent,completed,Counter Strike 2,2v2 S&D,Counter-Strike 2,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,2,1,2026-01-14T04:45:00.000Z,2026-01-14T05:01:45.455Z,True,True,Team languor,BAG,"BAGEL, C0C0",-2,8,23,11,R1: 3,3.0,12789541,98722650,Team Neight,NHT,"Neight, cmrn",1,9,22,12,R1: 9,9.0,12324584,100956793,Team Neight,NHT,Team languor,BAG,3.0 - 9.0,2026-01-13T04:45:00.000Z,2026-01-14T04:45:00.000Z,True,True,Jake,1v1mecs,False,counter-strike-2-96703,https://1v1.me/8lLwSGuuPZb
96696,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,2,1,2026-01-14T04:20:00.000Z,2026-01-14T04:39:45.894Z,True,True,Team Prodahh,PRO,"Prodahh, flxnked",1,7,18,29,R1: 6,6.0,16891652,112483001,Team Flames,FLA,"BeamArk, Flames",-2,4,9,17,R1: 3,3.0,7429233,64504686,Team Prodahh,PRO,Team Flames,FLA,6.0 - 3.0,2026-01-13T04:20:00.000Z,2026-01-14T04:20:00.000Z,True,True,Jake,1v1MeSnD,False,bo7-s-d-96696,https://1v1.me/tlbFUWtuPZb
96685,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,2,1,2026-01-14T03:55:00.000Z,2026-01-14T04:12:28.256Z,True,True,Team Whiz,WHI,"Whiz, bowlcutmatt",1,4,25,10,R1: 6,6.0,14325335,98167556,Team Phantomz,PHA,"Phantomz, GloCent",-2,2,15,32,R1: 1,1.0,14291952,91461153,Team Whiz,WHI,Team Phantomz,PHA,6.0 - 1.0,2026-01-13T03:55:00.000Z,2026-01-14T03:55:00.000Z,True,True,Jake,1v1MeSnD,False,bo7-s-d-96685,https://1v1.me/9HRfV8suPZb
96684,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,2,1,2026-01-14T03:30:00.000Z,2026-01-14T03:49:35.135Z,True,True,Team PaulEhx,PHX,"PaulEhx, iBuLieVe",1,1,31,15,R1: 6,6.0,20876427,131962413,Team DillonWrecks,DWK,"DillonWrecks, GetPicked",-2,12,11,15,R1: 3,3.0,8948139,60052304,Team PaulEhx,PHX,Team DillonWrecks,DWK,6.0 - 3.0,2026-01-13T03:30:00.000Z,2026-01-14T03:30:00.000Z,True,True,Jake,1v1MeSnD,False,bo7-s-d-96684,https://1v1.me/Pb3Nj8suPZb
96683,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,2,1,2026-01-14T03:05:00.000Z,2026-01-14T03:29:42.289Z,True,True,Team Diamondcon,DMC,"Conwa, Diamondcon",-2,13,11,12,R1: 5,5.0,7623708,57632096,Team 2ReaL,2RE,"2ReaL, intechs",1,5,18,11,R1: 6,6.0,12055590,86751184,Team 2ReaL,2RE,Team Diamondcon,DMC,5.0 - 6.0,2026-01-13T03:05:00.000Z,2026-01-14T03:05:00.000Z,True,True,Jake,1v1MeSnD,False,bo7-s-d-96683,https://1v1.me/F0LRO7suPZb
96675,MatchEvent,completed,COD: Black Ops,2v2 S&D,BO7 S&D,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,2,1,2026-01-14T02:40:00.000Z,2026-01-14T02:58:45.666Z,True,True,Team Darksived,DKS,"Darksived, Gusify",-2,2,30,14,R1: 4,4.0,18446996,128701695,Team Arcitys,ARC,"Arcitys, thedezmond",1,17,7,11,R1: 6,6.0,5733502,35044211,Team Arcitys,ARC,Team Darksived,DKS,4.0 - 6.0,2026-01-13T02:40:00.000Z,2026-01-14T02:40:00.000Z,True,True,Jake,1v1MeSnD,False,bo7-s-d-96675,https://1v1.me/gmypgZruPZb
96668,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-14T02:15:00.000Z,2026-01-14T02:46:38.626Z,True,True,YungLerFlex,YUN,YungLerFlex,-2,10,12,44,R1: 51,51.0,12740167,34041723,Bemo,BEM,Bemo,1,1,49,7,R1: 75,75.0,37958843,128162968,Bemo,BEM,YungLerFlex,YUN,51.0 - 75.0,2026-01-13T02:15:00.000Z,2026-01-14T02:15:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-96668,https://1v1.me/zXrEOAruPZb
96661,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-14T01:35:00.000Z,2026-01-14T02:09:24.443Z,True,True,Probe,PBE,Probe,1,2,42,9,R1: 59,59.0,25640081,104158743,omarirevenge,OMR,omarirevenge,-2,6,26,30,R1: 50,50.0,19413182,64183591,Probe,PBE,omarirevenge,OMR,59.0 - 50.0,2026-01-13T01:35:00.000Z,2026-01-14T01:35:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-96661,https://1v1.me/b9ARmCruPZb
96648,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-14T00:55:00.000Z,2026-01-14T01:32:17.413Z,True,True,Rayyblood,RAY,Rayyblood,-2,9,13,45,R1: 47,47.0,13761485,35781730,tigerwoodsville,TIG,tigerwoodsville,1,4,32,24,R1: 48,48.0,22431078,83946115,tigerwoodsville,TIG,Rayyblood,RAY,47.0 - 48.0,2026-01-13T00:55:00.000Z,2026-01-14T00:55:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-96648,https://1v1.me/4C4p2LquPZb
96649,MatchEvent,completed,NBA 2K,1v1 Regular Teams,NBA 2K,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-14T00:15:00.000Z,2026-01-14T00:48:44.628Z,True,True,AGRADEAP,AGR,AGRADEAP,-2,8,18,32,R1: 44,44.0,12805975,46615282,itsreallycruz,ITS,itsreallycruz,1,6,26,30,R1: 49,49.0,17549340,62984147,itsreallycruz,ITS,AGRADEAP,AGR,44.0 - 49.0,2026-01-13T00:15:00.000Z,2026-01-14T00:15:00.000Z,True,True,Homiekirk,1v1MeNBA2K,False,nba-2k-96649,https://1v1.me/6DVRvWquPZb
97058,MatchEvent,completed,Madden NFL,1v1 Regular Teams,Madden,Season 4,regular,S4:WEEK 4,VS,BEST OF 1,1,1,2026-01-13T23:35:00.000Z,2026-01-14T00:20:43.041Z,True,True,MrFootball88,MRF,MrFootball88,-2,14,17,7,R1: 36,36.0,10695143,46361280,Cleff,CTG,Cleff,1,2,32,7,R1: 38,38.0,22708258,89043307,Cleff,CTG,MrFootball88,MRF,36.0 - 38.0,2026-01-12T23:35:00.000Z,2026-01-13T23:35:00.000Z,True,True,OneGreatUser,1v1MeMadden,False,madden-97058,https://1v1.me/A8qEb6z5TZb
